"Con57","empty57","empty57","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con58","empty58","empty58","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con59","solar box handle","NA59","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con6","Screw Mount Base - 6mm Hole","TM8-HC2","PACIFIC COMPONENTS",1,0,1,"Pkt",100,10.86,0.1086,669,72.6534,"2023-07-05 12:56:36","Consumables"
"Con60","vent for solar box","BVPB-11","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con61","nut for vent for solar box","BML-15","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con62","END BRACKET EW35 (TS35)","EW35","NA",1,0,1,\N,\N,0.7276,\N,196,\N,"2023-07-05 12:56:36","Consumables"
"Con63","empty63","empty63","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con64","empty64","empty64","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con65","empty65","empty65","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con66","legend card","NA66","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con67","legend card cover","NA67","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con68","8mm clear tubing","NA68","Bunnings",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con69","Spiral Wrap 4mm White","SPRL4","NA",1,0,1,\N,1,3.35,3.35,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con7","Adhesive Tie Base White27X27mm SapiSelco","TBA28-SAP","PACIFIC COMPONENTS",1,0,1,"Pkt",100,13.06,0.1306,923,120.544,"2023-07-05 12:56:36","Consumables"
"Con70","Sprial Wrap 9mm","SPRL9","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con71","Spiral Wrap 20mm White","SPRL20","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con72","old adv gasket","advg10","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con73","empty73","empty73","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con74","gasket tape small","NA74","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con75","gasket tape medium","NA75","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con76","gasket tape large","NA76","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con77","empty77","empty77","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con78","empty78","empty78","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con79","empty79","empty79","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con8","HOLE PLUG 9.5mm","HP10","PACIFIC COMPONENTS",1,0,1,"Pkt",100,5.7,0.057,1951,111.207,"2023-07-05 12:56:36","Consumables"
"Con80","20mm Corrugated Split Tube","cst20/30","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con81","Heat Shrink 50mm Red","NA81","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con82","Heat Shrink 50mm White","NA82","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con83","Heat Shrink 50mm Blue","NA83","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con84","16mm Corrugated Split Tube","CST16/100","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con85","small copper spacer","150702p01","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con86","13mm Corrugated Split Tube","CST13/100","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con87","big copper spacer","NA87","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con88","10mm Corrugated Split Tube","CST10/100","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con89","rubber grummet","NA89","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con9","Hole Plug 12.7mm","HP13","NA",1,0,1,\N,0,0,\N,0,\N,"2023-07-05 12:56:36","Consumables"
"Con90","empty90","empty90","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con91","empty91","empty91","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con92","empty92","empty92","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con93","empty93","empty93","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con94","empty94","empty94","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con95","empty95","empty95","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con96","empty96","empty96","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con97","empty97","empty97","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con98","empty98","empty98","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
"Con99","durasleeve wire marker carriers","dmc-2.5/5.0-15","NA",1,0,1,\N,\N,\N,\N,\N,\N,"2023-07-05 12:56:36","Consumables"
