"125","SCREW M12 X 45 HEX SET 8.8 F/T","SSM1245Z8",50,150,50,100,0.3,1,0.3,50,400,450,135,"2023-09-04 11:25:33","Kanban Stock",2,0
"138","M5 x 20 Screw","SSM520Z8",200,400,200,200,0.0605,1,0.0605,624,800,1424,86.152,"2023-09-04 11:32:02","Kanban Stock",2,1
"148","6 X 25MM HEX HEAD SCREW","SSM625Z8",300,900,300,600,0.0424,1,0.0424,300,0,300,12.72,"2023-10-04 09:49:43","Kanban Stock",2,0
"100","6 X 30MM HEX HEAD SCREW","SSM630Z8",200,200,0,200,0.9,1,0.9,63,0,63,56.7,"2023-09-04 11:13:10","Kanban Stock",2,1
"134","M8 x 25 Stailess Steel Bolts","SSM825S",100,100,0,100,0.1818,1,0.1818,133,400,533,96.8994,"2023-09-04 11:29:26","Kanban Stock",2,0
"112","M8 X 25 HEX SET SCREW CL 8.8 Z","SSM825Z8",400,1200,400,800,0.0766,1,0.0766,0,0,0,0,"2023-10-04 10:01:18","Kanban Stock",2,0
"113","M8X30 SET SCREW","SSM830Z8",200,600,200,400,0.07,1,0.07,200,0,200,14,"2023-10-04 10:01:33","Kanban Stock",2,0
"174","M8 X 45MM SCREW","SSM845S",250,250,0,250,0.1318,1,0.1318,137,700,837,110.317,"2023-09-04 11:52:48","Kanban Stock",2,0
"157","M8 X 75 HEX SET SCREW CL 8.8 ZINC SILVER","SSM875Z8",50,150,50,100,0.2273,1,0.2273,56,200,256,58.1888,"2023-09-04 11:45:03","Kanban Stock",2,0
"129","10G X 1 IN PAN XR SELF TAPPING","ST101PXZ",1000,3000,1000,2000,0.03,1,0.03,1000,2000,3000,90,"2023-09-27 09:18:33","Kanban Stock",2,0
"49","SELF TAPPER 10G X ¾(20MM) PAN XR PHILLIPS ZINC","ST1034PXZ",1000,1000,1000,0,0.03,1,0.03,900,0,900,27,"2023-10-04 09:48:29","Kanban Stock",2,1
"173","8G X 1 IN PAN XR SELF TAPPING SCREW ZP","ST81PXZ",1000,1000,0,1000,27.3,1000,0.0273,773,2000,2773,75.7029,"2023-09-04 11:52:26","Kanban Stock",2,0
"171","SCREW 8-18 X 12 METAL SDS BUTTON WAFER HEAD","TSB812ZY",1000,3000,1000,2000,0.022,1,0.022,1000,1000,2000,44,"2023-09-27 09:33:13","Kanban Stock",2,0
"172","12mm SADDLE MOUNTING SCREW","TSP8127",1000,2000,1000,1000,1,100,0.01,1028,0,1028,10.28,"2023-09-04 11:52:11","Kanban Stock",2,1
"181","Self Tapping Screw 5mm x 12","TTM512PZZ",500,500,0,500,0.12,1,0.12,2001,0,2001,240.12,"2023-09-04 11:55:14","Kanban Stock",2,1
"23","Ferrule Uninsulated 10mm long","UBL100L",100,100,0,100,0.51,10,0.051,1033,0,1033,52.683,"2023-09-04 10:27:53","Kanban Stock",2,1
"24","Ferrule Uninsulated 16mm long","UBL160L",100,100,0,100,0.7,10,0.07,435,0,435,30.45,"2023-09-04 10:28:17","Kanban Stock",2,1
"25","Ferrule Uninsulated 25mm long","UBL250L",100,100,0,100,1.01,10,0.101,198,0,198,19.998,"2023-09-04 10:28:40","Kanban Stock",2,1
"106","WASHER FLAT ROUND ZINC 6mm (1/4)","WASHM6ZP",400,800,400,400,0.0426,1,0.0426,1152,7500,8652,368.575,"2023-09-04 11:16:07","Kanban Stock",2,0
"46","WASHER LOAD M8X 18 X 2 HDS Z/P","WBM8182Z",1000,3000,1000,2000,0.2,1,0.2,1000,0,1000,200,"2023-10-06 09:48:29","Kanban Stock",2,0
"98","5MM EXTERNAL TOOTH WASHER ZP","WETM5Z",500,500,0,500,0.011,1,0.011,2544,0,2544,27.984,"2023-09-04 11:12:27","Kanban Stock",2,1
"149","6MM EXTERNAL TOOTH WASHER ZP ","WETM6Z",1000,1000,0,1000,0.02,1,0.02,1185,0,1185,23.7,"2023-09-04 11:41:59","Kanban Stock",2,1
"96","3/16X1/2X20G FLAT WASHER ZP","WF3161220Z",1000,3000,1000,2000,0.0118,1,0.0118,400,0,400,4.72,"2023-10-06 09:49:42","Kanban Stock",2,0
"160","5/16 X 1 1/4 X 16G FLAT WASHER","WF51611416Z",600,1800,600,1200,0.0667,1,0.0667,600,1000,1600,106.72,"2023-09-06 12:41:18","Kanban Stock",2,0
"143","5mm Brass Flat Washer","WFM5BR",500,500,0,500,0.0441,1,0.0441,2171,0,2171,95.7411,"2023-09-04 11:39:41","Kanban Stock",2,1
"153","6MM FL BR WASHER","WFM6BR",300,300,0,300,0.0818,1,0.0818,1710,0,1710,139.878,"2023-09-04 11:43:34","Kanban Stock",2,1
"178","6MM FL WASHER SS","WFM6S",250,250,0,250,0.0136,1,0.0136,730,0,730,9.928,"2023-09-04 11:54:20","Kanban Stock",2,1
"104","M6 X 12.5 X 1.2 FLAT WASHER ZP","WFM6Z",1000,2000,1000,1000,0,0,\N,2082,3400,5482,\N,"2023-09-04 11:15:17","Kanban Stock",2,0
"166","Lockwasher 10mm internal","WITM10Z",1000,1000,0,1000,0.0455,1,0.0455,986,0,986,44.863,"2023-09-04 11:50:09","Kanban Stock",2,1
"99","5MM INTERNAL TOOTH WASHER ZP","WITM5Z",500,500,0,500,0.0152,1,0.0152,2003,0,2003,30.4456,"2023-09-04 11:12:52","Kanban Stock",2,1
"150","6MM INTERNAL TOOTH WASHER ZP ","WITM6Z",1000,1000,0,1000,0.017,1,0.017,1663,1000,2663,45.271,"2023-09-04 11:42:42","Kanban Stock",2,1
"115","8MM INTERNAL TOOTH WASHER ZP","WITM8Z",1000,1000,0,1000,0.0306,1,0.0306,2133,4200,6333,193.79,"2023-09-04 11:20:32","Kanban Stock",2,0
"47","WASHER LOAD M10 X 23 X 2.5 HDS Z/P","WLM10Z",500,1500,500,1000,0.3,1,0.3,500,500,1000,300,"2023-09-06 12:39:01","Kanban Stock",2,0
"48","WASHER LOAD M12","WLM12Z",150,450,150,300,0.606,1,0.606,150,300,450,272.7,"2023-09-27 09:00:52","Kanban Stock",2,0
"177","10MM SP WASHER SS","WSM10S",250,250,0,250,0.0415,1,0.0415,648,0,648,26.892,"2023-09-04 11:54:07","Kanban Stock",2,1
"175","6MM SP WASHER SS","WSM6S",250,250,0,250,0.0148,1,0.0148,6774,0,6774,100.255,"2023-09-04 11:53:14","Kanban Stock",2,1
"176","8MM SP WASHER SS","WSM8S",250,250,0,250,0.0258,1,0.0258,3324,0,3324,85.7592,"2023-09-04 11:53:54","Kanban Stock",2,1
"142","5mm Brass Spring Washer","xxxx",500,500,0,500,0.0441,1,0.0441,38,0,38,1.6758,"2023-09-04 11:39:23","Kanban Stock",2,1
